ticker,sector,quarter,role,speaker,sentence,topic_id,topic_label
Tata,Conglomerate,Q2FY25,Analyst,Scaling AI,Third aspect of our internal transformation is how do we,6,Operational Updates
Tata,Conglomerate,Q2FY25,Analyst,"Now let me talk about how we are scaling AI for our customers.
Making AI Real for our customers",The journey of making AI real and experiential for our customer cuts,6,Operational Updates
Tata,Conglomerate,Q2FY25,Management,K Krithivasan,"Yogesh, from a capex perspective, while we have set a target of 1",-1,General Discussion
Tata,Conglomerate,Q2FY25,Management,K Krithivasan,"And secondly hoping to sell this to the pure-play AI providers, the",6,Operational Updates
Tata,Conglomerate,Q2FY25,Management,Yogesh Aggarwal,"Secondly, on the growth, you said the demand",0,Cost & Sales Performance
Tata,Conglomerate,Q2FY25,Management,K Krithivasan,"Yogesh, we had better growth compared to Q1.",1,Analyst Q&A
Tata,Conglomerate,Q2FY25,Management,Samir Seksaria,"Sudheer, in terms of both, one, Krithi talked about finance partners,",-1,General Discussion
Tata,Conglomerate,Q2FY25,Analyst,Sudheer Guntupalli,And just to get to understand the operating model,1,Analyst Q&A
Tata,Conglomerate,Q2FY25,Analyst,"JPMorgan. Please go ahead.
Ankur Rudra",I just wanted to understand this AI transformation you're,6,Operational Updates
Tata,Conglomerate,Q2FY25,Management,K Krithivasan,"Ankur, this whole our belief and confidence in becoming the largest",-1,General Discussion
Tata,Conglomerate,Q2FY25,Analyst,Ankur Rudra,I just want to clarify a couple of things.,1,Analyst Q&A
Tata,Conglomerate,Q2FY25,Management,K Krithivasan,"First on the headwind, Ankur, the only headwind was because",8,Macro & Scale Commentary
Tata,Conglomerate,Q2FY25,Management,K Krithivasan,"Ravi, we've been looking at opportunities to expand our play in",1,Analyst Q&A
Tata,Conglomerate,Q2FY25,Analyst,"And we expect to replicate this across other verticals.
Ravi Menon","And if I recall right, you already announced a North American bank",-1,General Discussion
Tata,Conglomerate,Q2FY25,Analyst,"Rateria from Morgan Stanley. Please go ahead.
Gaurav Rateria",My first question is about the investment in the new subsidiary on,0,Cost & Sales Performance
Tata,Conglomerate,Q2FY25,Management,Samir Seksaria,"The business itself, we'll be keeping it separate.",0,Cost & Sales Performance
Tata,Conglomerate,Q2FY25,Analyst,Gaurav Rateria,My second question is the interplay between humans and AI that,6,Operational Updates
Tata,Conglomerate,Q2FY25,Analyst,Gaurav Rateria,"My last question is whether we should evaluate, or should we",-1,General Discussion
Tata,Conglomerate,Q2FY25,Management,Samir Seksaria,"As we said, this is an investment which will have partners coming",0,Cost & Sales Performance
Tata,Conglomerate,Q2FY25,Analyst,"Citi. Please go ahead.
Surendra Goyal","In your prepared remarks, you said that FY '26 growth in international",-1,General Discussion
Tata,Conglomerate,Q2FY25,Management,Samir Seksaria,"It was about 70 basis points, and it is in constant currency terms.",-1,General Discussion
Tata,Conglomerate,Q2FY25,Analyst,Surendra Goyal,"So constant currency basis, 70 basis points and this year will be",-1,General Discussion
Tata,Conglomerate,Q2FY25,Analyst,Sudeep Kunnumal,"The 20,000 net head count decline is a factor of voluntary and",8,Macro & Scale Commentary
Tata,Conglomerate,Q2FY25,Analyst,Surendra Goyal,"So just to clarify, there will be no involuntary attrition beyond the 1%",0,Cost & Sales Performance
Tata,Conglomerate,Q2FY25,Analyst,Surendra Goyal,"One last question, Krithi, Aarthi, I think, in terms of the data center",-1,General Discussion
Tata,Conglomerate,Q2FY25,Analyst,Surendra Goyal,"And Samir, just one clarification on ROE of this new business.",3,Management Commentary
Tata,Conglomerate,Q2FY25,Management,Samir Seksaria,"The ROE of this new business, as you all rightly identified, that's",3,Management Commentary
Tata,Conglomerate,Q2FY25,Management,K Krithivasan,"Kumar, based on the discussions that we've been having with",-1,General Discussion
Tata,Conglomerate,Q2FY25,Management,Samir Seksaria,"Kumar, as you know, in H1, we have improved 100 basis points.",-1,General Discussion
Tata,Conglomerate,Q2FY25,Management,K Krithivasan,"Nitin, at that point like we probably as I was alluding to, I would say,",-1,General Discussion
Tata,Conglomerate,Q2FY25,Management,Nitin Padmanabhan,"Any incremental update on, let's say, BFSI or consumer",0,Cost & Sales Performance
Tata,Conglomerate,Q2FY25,Management,K Krithivasan,"See, if you look at the growth momentum, all of them have",0,Cost & Sales Performance
Tata,Conglomerate,Q2FY25,Management,Nitin Padmanabhan,"On the data center capex, maybe roughly based on what you said,",-1,General Discussion
Tata,Conglomerate,Q2FY25,Management,K Krithivasan,"Yes, definitely, it will be partially by partners, partly by us.",0,Cost & Sales Performance
Tata,Conglomerate,Q2FY25,Management,Nitin Padmanabhan,And just one last one if I may.,-1,General Discussion
Tata,Conglomerate,Q2FY25,Management,Nitin Padmanabhan,Any color on the kind of deals in terms,3,Management Commentary
Tata,Conglomerate,Q2FY25,Management,K Krithivasan,"No significant improvement, but at the same time, when Aarthi",-1,General Discussion
Tata,Conglomerate,Q2FY25,Management,Nitin Padmanabhan,"Thank you so much, Krithi and all the very best.",2,Business Opportunities
Tata,Conglomerate,Q2FY25,Management,K Krithivasan,"At this time, we are planning based on the inputs we have, it's likely",1,Analyst Q&A
Tata,Conglomerate,Q2FY25,Analyst,"Nuvama Equities. Please go ahead.
Vibhor Singhal","So Krithi, just once again, on the AI",-1,General Discussion
Tata,Conglomerate,Q2FY25,Analyst,"India-based businesses or deep tech.
Vibhor Singhal","And you mentioned that we've basically gone ahead with this, as for",1,Analyst Q&A
Tata,Conglomerate,Q2FY25,Management,K Krithivasan,I'm saying that there is a lot of,-1,General Discussion
Tata,Conglomerate,Q2FY25,Analyst,Vibhor Singhal,"So, are there any MoUs that we have signed or any early",1,Analyst Q&A
Tata,Conglomerate,Q2FY25,Management,K Krithivasan,"We are having quite a few conversations with our customers, to",0,Cost & Sales Performance
Tata,Conglomerate,Q2FY25,Management,Samir Seksaria,The increase of the equipment and software expenses this quarter,0,Cost & Sales Performance
Tata,Conglomerate,Q2FY25,Analyst,Vibhor Singhal,I mean it's expected to remain in the same range as it has been?,-1,General Discussion
Tata,Conglomerate,Q2FY25,Management,Samir Seksaria,"We have Q3 seasonality, which you'd typically see.",1,Analyst Q&A
Tata,Conglomerate,Q2FY25,Analyst,"PO later.
Vibhor Singhal",Thank you so much for taking my question.,2,Business Opportunities
Tata,Conglomerate,Q2FY25,Analyst,"Jhunjhunwala from IIFL. Please go ahead.
Rishi Jhunjhunwala","So, just harping a little bit more on",1,Analyst Q&A
Tata,Conglomerate,Q2FY25,Management,K Krithivasan,"Rishi, there are definitely a number of places where we can invest.",0,Cost & Sales Performance
Tata,Conglomerate,Q2FY25,Management,K Krithivasan,"And, it gives another group synergy as well.",-1,General Discussion
Tata,Conglomerate,Q2FY25,Management,K Krithivasan,So there is a different kind of synergy we can,-1,General Discussion
Tata,Conglomerate,Q2FY25,Analyst,Rishi Jhunhunwala,"And the second question is, I think in the opening",1,Analyst Q&A
Tata,Conglomerate,Q2FY25,Management,K Krithivasan,We are very actively looking at more opportunities for,1,Analyst Q&A
Tata,Conglomerate,Q2FY25,Management,Samir Seksaria,Of substantial free cash flows and that is after all investments.,0,Cost & Sales Performance
Tata,Conglomerate,Q2FY25,Management,K Krithivasan,"But so, but if we end up making a huge acquisition that impact our",-1,General Discussion
Tata,Conglomerate,Q2FY25,Analyst,Note,This transcript has been edited for readability and does not purport to be a verbatim,4,Performance Metrics
Tata,Conglomerate,Q3FY25,Analyst,Nehal Shah,Our management team will give a brief overview of the company's,0,Cost & Sales Performance
Tata,Conglomerate,Q3FY25,Analyst,"Let me now share more details on our performance across the
industry verticals", BFSI continues to show good growth momentum despite the,7,Sequential Performance Review
Tata,Conglomerate,Q3FY25,Analyst,"Guntupalli from Kotak Mahindra AMC. Please go ahead.
Sudheer Guntupalli",I am just doubling down on your initial remark of the confidence of,-1,General Discussion
Tata,Conglomerate,Q3FY25,Management,K Krithivasan,"In Q2, we had called out that the overall demand",1,Analyst Q&A
Tata,Conglomerate,Q3FY25,Analyst,Sudheer Guntupalli,Some of the key segments like North America and UK,-1,General Discussion
Tata,Conglomerate,Q3FY25,Analyst,Ravi Menon,The first is the increase in other expenses within the SG&A.,0,Cost & Sales Performance
Tata,Conglomerate,Q3FY25,Management,Samir Seksaria,"First on the other expenses part, the increase both sequentially",0,Cost & Sales Performance
Tata,Conglomerate,Q3FY25,Analyst,Ravi Menon,"So some of this will recur , some of it won't recur, right?",-1,General Discussion
Tata,Conglomerate,Q3FY25,Analyst,"Nuvama. Please go ahead.
Vibhor Singhal","Krithi, you mentioned that the weakness in the BFSI segment was",7,Sequential Performance Review
Tata,Conglomerate,Q3FY25,Management,K Krithivasan,"In BFSI, it's primarily seasonality that impacted us in this quarter.",7,Sequential Performance Review
Tata,Conglomerate,Q3FY25,Analyst,Vibhor Singhal,"Just one follow-up on that, you had mentioned that we are looking",-1,General Discussion
Tata,Conglomerate,Q3FY25,Management,K Krithivasan,"Yes, Vibhor like we did tell in the past that our international market,",0,Cost & Sales Performance
Tata,Conglomerate,Q3FY25,Management,Samir Seksaria,"If you look at it from a headwind perspective, Vibhor, apart from",8,Macro & Scale Commentary
Tata,Conglomerate,Q3FY25,Management,Samir Seksaria,"Basis the guidance received overall on the new labor code, the way",-1,General Discussion
Tata,Conglomerate,Q3FY25,Analyst,Vibhor Singhal,"Going forward, next quarter onwards we will just take the impact of",1,Analyst Q&A
Tata,Conglomerate,Q3FY25,Management,Samir Seksaria,On the labor code we don't expect any incremental one-o(cid:431)’s.,-1,General Discussion
Tata,Conglomerate,Q3FY25,Analyst,Vibhor Singhal,Thank you so much for taking the questions and wish you all the,2,Business Opportunities
Tata,Conglomerate,Q3FY25,Management,K Krithivasan,"Nitin, I will take the question on North America, BSNL, Credit card",-1,General Discussion
Tata,Conglomerate,Q3FY25,Analyst,Sudeep Kunnumal,"So, as I mentioned, we continue to hire",-1,General Discussion
Tata,Conglomerate,Q3FY25,Management,Nitin Padmanabhan,Thank you so much and all the very best.,2,Business Opportunities
Tata,Conglomerate,Q3FY25,Management,"BNP Paribas. Please go ahead.
Kumar Rakesh",My first question was that you spoke about that,1,Analyst Q&A
Tata,Conglomerate,Q3FY25,Management,K Krithivasan,"Kumar, if you look at this year, so far in the first three quarters, our",-1,General Discussion
Tata,Conglomerate,Q3FY25,Management,Kumar Rakesh,"My second question was on the AI services revenue,",6,Operational Updates
Tata,Conglomerate,Q3FY25,Management,Samir Seksaria,The legal expenses has a combination of some ongoing elements,-1,General Discussion
Tata,Conglomerate,Q3FY25,Management,Kumar Rakesh,"So essentially, the SG&A expense in this quarter largely would be",0,Cost & Sales Performance
Tata,Conglomerate,Q3FY25,Management,Samir Seksaria,"Partly, it's a mix of both, but I'm not going to hair split into how",-1,General Discussion
Tata,Conglomerate,Q3FY25,Management,"Thank you.
K Krithivasan","Bachman, if you look at the renewal, most of the renewals would",-1,General Discussion
Tata,Conglomerate,Q3FY25,Analyst,Keith Bachman,"So is your contention that 10% to 15%, you're suggesting that's the",0,Cost & Sales Performance
Tata,Conglomerate,Q3FY25,Management,K Krithivasan,I said just to give it as an example.,1,Analyst Q&A
Tata,Conglomerate,Q3FY25,Management,K Krithivasan,"But at the same time, it's fair to",-1,General Discussion
Tata,Conglomerate,Q3FY25,Analyst,Dhanshree,"Some color on data center operations, when the actual operations",-1,General Discussion
Tata,Conglomerate,Q3FY25,Management,Samir Seksaria,"Dhanshree, what we had called out is, that we would be first",-1,General Discussion
Tata,Conglomerate,Q3FY25,Analyst,Note,This transcript has been edited for readability and does not purport to be a,4,Performance Metrics
Tata,Conglomerate,Q4FY25,Analyst,Nehal Shah,Our management team will give a brief overview of the company's,0,Cost & Sales Performance
Tata,Conglomerate,Q4FY25,Analyst,"Good day everyone and thank you for joining us today.
I would like to open with five key messages for the quarter and the year","First, about Q4 – We are very pleased to announce third consecutive",1,Analyst Q&A
Tata,Conglomerate,Q4FY25,Analyst,Some of the key announcements we made this quarter are,"• We have partnered with Open AI to build 100 MW capacity, with an",6,Operational Updates
Tata,Conglomerate,Q4FY25,Analyst,Tech Services company. This aspiration is powered by,"• Capitalizing on AI led renewals, vendor consolidation and cost",6,Operational Updates
Tata,Conglomerate,Q4FY25,Analyst,Sudheer Guntupalli,"The second question, many of these frontier model",-1,General Discussion
Tata,Conglomerate,Q4FY25,Management,K Krithivasan,"It's been, as I said, our clients are quite",0,Cost & Sales Performance
Tata,Conglomerate,Q4FY25,Management,K Krithivasan,"As we mentioned, we have a good order book getting into FY27.",-1,General Discussion
Tata,Conglomerate,Q4FY25,Management,Kumar Rakesh,"Hi, good evening and thank you for taking my question.",2,Business Opportunities
Tata,Conglomerate,Q4FY25,Management,K Krithivasan,"Kumar, I don't want to put a number, but I would say that, again, as I was",-1,General Discussion
Tata,Conglomerate,Q4FY25,Management,Kumar Rakesh,"Thanks for that and my second question was around margins, so",0,Cost & Sales Performance
Tata,Conglomerate,Q4FY25,Management,Samir Seksaria,"As you know, we have been investing on the ‘Build-Partner-Acquire’",0,Cost & Sales Performance
Tata,Conglomerate,Q4FY25,Management,Kumar Rakesh,"And just for a clarification, our restructuring is done or there's",0,Cost & Sales Performance
Tata,Conglomerate,Q4FY25,Management,Samir Seksaria,"So if you look at Q4, we have not called out any one-offs, so it is business",1,Analyst Q&A
Tata,Conglomerate,Q4FY25,Management,Kumar Rakesh,"But there is a restructuring charge, which you have booked in the",0,Cost & Sales Performance
Tata,Conglomerate,Q4FY25,Management,Samir Seksaria,We have not called out any one-off for Q4.,1,Analyst Q&A
Tata,Conglomerate,Q4FY25,Management,K Krithivasan,"But Kumar, just to get the clarity, I will be specific.",-1,General Discussion
